case_id,split,dataset_label,fg_id,bg_id,foreground_category,background_category,candidate_source,candidate_id,model_rank,is_top3,score,tier,label,x,y,w,h,model_version,runtime_ms
opa_test_062,test,0,575902,171805,bench,bench,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.72,0.12,0.227669,0.3505,simopa-rgb-mask-v1,23
opa_test_062,test,0,575902,171805,bench,bench,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.227669,0.3505,simopa-rgb-mask-v1,23
opa_test_062,test,0,575902,171805,bench,bench,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.772331,0.52,0.227669,0.3505,simopa-rgb-mask-v1,24
opa_test_062,test,0,575902,171805,bench,bench,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.227669,0.3505,simopa-rgb-mask-v1,24
opa_test_063,test,0,670608,460568,cup,cup,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.310458,0.081699,0.408497,0.754902,simopa-rgb-mask-v1,198
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,27
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,25
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,25
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,25
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,25
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,25
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.589185,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,25
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.589185,0.12,0.410815,0.7559,simopa-rgb-mask-v1,25
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.410815,0.7559,simopa-rgb-mask-v1,26
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,25
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.589185,0.2441,0.410815,0.7559,simopa-rgb-mask-v1,26
opa_test_063,test,0,670608,460568,cup,cup,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.410815,0.7559,simopa-rgb-mask-v1,26
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_01,1,yes,1.0,recommended,推荐,0.38,0.560649,0.5313,0.439351,simopa-rgb-mask-v1,24
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_03,2,yes,1.0,recommended,推荐,0.15,0.55,0.5313,0.439351,simopa-rgb-mask-v1,25
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_04,3,yes,1.0,recommended,推荐,0.4687,0.55,0.5313,0.439351,simopa-rgb-mask-v1,25
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_05,4,no,1.0,recommended,推荐,0.4687,0.46,0.5313,0.439351,simopa-rgb-mask-v1,26
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_10,5,no,1.0,recommended,推荐,0.04,0.560649,0.5313,0.439351,simopa-rgb-mask-v1,24
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_11,6,no,1.0,recommended,推荐,0.4687,0.52,0.5313,0.439351,simopa-rgb-mask-v1,23
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_02,7,no,0.6213,acceptable,可接受,0.42,0.3,0.5313,0.439351,simopa-rgb-mask-v1,25
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_07,8,no,0.1013,rejected,不推荐,0.4687,0.3,0.5313,0.439351,simopa-rgb-mask-v1,25
opa_test_064,test,0,596954,203868,giraffe,giraffe,opa_position,opa_position,9,no,0.0,rejected,不推荐,0.126464,0.170313,0.529274,0.440625,simopa-rgb-mask-v1,195
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_06,10,no,0.0,rejected,不推荐,0.25,0.3,0.5313,0.439351,simopa-rgb-mask-v1,25
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.4687,0.12,0.5313,0.439351,simopa-rgb-mask-v1,24
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.5313,0.439351,simopa-rgb-mask-v1,24
opa_test_064,test,0,596954,203868,giraffe,giraffe,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.5313,0.439351,simopa-rgb-mask-v1,23
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_01,1,yes,1.0,recommended,推荐,0.38,0.58,0.2912,0.114903,simopa-rgb-mask-v1,24
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_03,2,yes,1.0,recommended,推荐,0.15,0.55,0.2912,0.114903,simopa-rgb-mask-v1,23
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_04,3,yes,1.0,recommended,推荐,0.55,0.55,0.2912,0.114903,simopa-rgb-mask-v1,24
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_05,4,no,1.0,recommended,推荐,0.52,0.46,0.2912,0.114903,simopa-rgb-mask-v1,24
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_11,5,no,1.0,recommended,推荐,0.7088,0.52,0.2912,0.114903,simopa-rgb-mask-v1,24
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_07,6,no,0.999,recommended,推荐,0.6,0.3,0.2912,0.114903,simopa-rgb-mask-v1,23
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_10,7,no,0.9644,recommended,推荐,0.04,0.68,0.2912,0.114903,simopa-rgb-mask-v1,24
opa_test_065,test,0,159573,580029,airplane,airplane,opa_position,opa_position,8,no,0.0,rejected,不推荐,0.384375,0.311475,0.290625,0.114754,simopa-rgb-mask-v1,193
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_02,9,no,0.0,rejected,不推荐,0.42,0.3,0.2912,0.114903,simopa-rgb-mask-v1,24
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_06,10,no,0.0,rejected,不推荐,0.25,0.3,0.2912,0.114903,simopa-rgb-mask-v1,24
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.7088,0.12,0.2912,0.114903,simopa-rgb-mask-v1,23
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.2912,0.114903,simopa-rgb-mask-v1,23
opa_test_065,test,0,159573,580029,airplane,airplane,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.2912,0.114903,simopa-rgb-mask-v1,24
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_10,1,yes,0.9756,recommended,推荐,0.04,0.670734,0.3474,0.329266,simopa-rgb-mask-v1,25
opa_test_066,test,0,55695,503008,horse,horse,opa_position,opa_position,2,yes,0.0,rejected,不推荐,0.642188,0.149554,0.346875,0.328125,simopa-rgb-mask-v1,201
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_01,3,yes,0.0,rejected,不推荐,0.38,0.58,0.3474,0.329266,simopa-rgb-mask-v1,28
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_02,4,no,0.0,rejected,不推荐,0.42,0.3,0.3474,0.329266,simopa-rgb-mask-v1,27
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_03,5,no,0.0,rejected,不推荐,0.15,0.55,0.3474,0.329266,simopa-rgb-mask-v1,24
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_04,6,no,0.0,rejected,不推荐,0.55,0.55,0.3474,0.329266,simopa-rgb-mask-v1,25
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_05,7,no,0.0,rejected,不推荐,0.52,0.46,0.3474,0.329266,simopa-rgb-mask-v1,27
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_06,8,no,0.0,rejected,不推荐,0.25,0.3,0.3474,0.329266,simopa-rgb-mask-v1,27
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_07,9,no,0.0,rejected,不推荐,0.6,0.3,0.3474,0.329266,simopa-rgb-mask-v1,30
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.6526,0.12,0.3474,0.329266,simopa-rgb-mask-v1,25
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.3474,0.329266,simopa-rgb-mask-v1,25
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.6526,0.52,0.3474,0.329266,simopa-rgb-mask-v1,25
opa_test_066,test,0,55695,503008,horse,horse,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.3474,0.329266,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.035937,0.45,0.495312,0.272917,simopa-rgb-mask-v1,197
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.58,0.4965,0.273889,simopa-rgb-mask-v1,27
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.3,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.55,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.5035,0.55,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.5035,0.46,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.3,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.5035,0.3,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.5035,0.12,0.4965,0.273889,simopa-rgb-mask-v1,25
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.68,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.5035,0.52,0.4965,0.273889,simopa-rgb-mask-v1,25
opa_test_067,test,0,163007,57284,bus,bus,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.4965,0.273889,simopa-rgb-mask-v1,24
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_03,1,yes,0.3897,rejected,不推荐,0.15,0.55,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_10,2,yes,0.0006,rejected,不推荐,0.04,0.68,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_11,3,yes,0.0001,rejected,不推荐,0.78,0.52,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,opa_position,opa_position,4,no,0.0,rejected,不推荐,0.024,0.144144,0.058,0.147147,simopa-rgb-mask-v1,196
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_01,5,no,0.0,rejected,不推荐,0.38,0.58,0.059545,0.1495,simopa-rgb-mask-v1,24
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_02,6,no,0.0,rejected,不推荐,0.42,0.3,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_04,7,no,0.0,rejected,不推荐,0.55,0.55,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_05,8,no,0.0,rejected,不推荐,0.52,0.46,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_06,9,no,0.0,rejected,不推荐,0.25,0.3,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_07,10,no,0.0,rejected,不推荐,0.6,0.3,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.72,0.12,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_068,test,0,1765106,180967,bicycle,bicycle,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.059545,0.1495,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_03,1,yes,1.0,recommended,推荐,0.15,0.55,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_10,2,yes,1.0,recommended,推荐,0.04,0.5853,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_01,3,yes,0.9851,recommended,推荐,0.38,0.58,0.241312,0.4147,simopa-rgb-mask-v1,23
opa_test_069,test,0,1100242,62376,laptop,laptop,opa_position,opa_position,4,no,0.0,rejected,不推荐,0.40625,0.547222,0.239583,0.413889,simopa-rgb-mask-v1,198
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_02,5,no,0.0,rejected,不推荐,0.42,0.3,0.241312,0.4147,simopa-rgb-mask-v1,23
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_04,6,no,0.0,rejected,不推荐,0.55,0.55,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_05,7,no,0.0,rejected,不推荐,0.52,0.46,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_06,8,no,0.0,rejected,不推荐,0.25,0.3,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_07,9,no,0.0,rejected,不推荐,0.6,0.3,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.72,0.12,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.758687,0.52,0.241312,0.4147,simopa-rgb-mask-v1,24
opa_test_069,test,0,1100242,62376,laptop,laptop,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.241312,0.4147,simopa-rgb-mask-v1,22
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_02,1,yes,1.0,recommended,推荐,0.407272,0.3,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_07,2,yes,1.0,recommended,推荐,0.407272,0.3,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_04,3,yes,0.9999,recommended,推荐,0.407272,0.3131,0.592728,0.6869,simopa-rgb-mask-v1,25
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_05,4,no,0.9999,recommended,推荐,0.407272,0.3131,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_11,5,no,0.9999,recommended,推荐,0.407272,0.3131,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_08,6,no,0.9967,recommended,推荐,0.407272,0.12,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_01,7,no,0.981,recommended,推荐,0.38,0.3131,0.592728,0.6869,simopa-rgb-mask-v1,27
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_06,8,no,0.9461,recommended,推荐,0.25,0.3,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_03,9,no,0.8476,recommended,推荐,0.15,0.3131,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_10,10,no,0.3613,rejected,不推荐,0.04,0.3131,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_12,11,no,0.0002,rejected,不推荐,0.3,0.2,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_070,test,0,1576567,414401,cake,cake,opa_position,opa_position,12,no,0.0,rejected,不推荐,0.279687,0.015625,0.595313,0.685937,simopa-rgb-mask-v1,204
opa_test_070,test,0,1576567,414401,cake,cake,prior_pool,prior_09,13,no,0.0,rejected,不推荐,0.08,0.18,0.592728,0.6869,simopa-rgb-mask-v1,26
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_01,1,yes,0.96,recommended,推荐,0.38,0.58,0.2529,0.0843,simopa-rgb-mask-v1,25
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_03,2,yes,0.9244,recommended,推荐,0.15,0.55,0.2529,0.0843,simopa-rgb-mask-v1,24
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_10,3,yes,0.8744,recommended,推荐,0.04,0.68,0.2529,0.0843,simopa-rgb-mask-v1,23
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_04,4,no,0.1089,rejected,不推荐,0.55,0.55,0.2529,0.0843,simopa-rgb-mask-v1,24
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_11,5,no,0.0041,rejected,不推荐,0.7471,0.52,0.2529,0.0843,simopa-rgb-mask-v1,24
opa_test_071,test,0,1976110,218668,cell phone,cell phone,opa_position,opa_position,6,no,0.0,rejected,不推荐,0.066993,0.357843,0.251634,0.083333,simopa-rgb-mask-v1,202
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_02,7,no,0.0,rejected,不推荐,0.42,0.3,0.2529,0.0843,simopa-rgb-mask-v1,25
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_05,8,no,0.0,rejected,不推荐,0.52,0.46,0.2529,0.0843,simopa-rgb-mask-v1,24
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_06,9,no,0.0,rejected,不推荐,0.25,0.3,0.2529,0.0843,simopa-rgb-mask-v1,23
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_07,10,no,0.0,rejected,不推荐,0.6,0.3,0.2529,0.0843,simopa-rgb-mask-v1,24
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.72,0.12,0.2529,0.0843,simopa-rgb-mask-v1,24
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.2529,0.0843,simopa-rgb-mask-v1,23
opa_test_071,test,0,1976110,218668,cell phone,cell phone,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.2529,0.0843,simopa-rgb-mask-v1,25
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_01,1,yes,1.0,recommended,推荐,0.38,0.58,0.059039,0.1423,simopa-rgb-mask-v1,25
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_03,2,yes,1.0,recommended,推荐,0.15,0.55,0.059039,0.1423,simopa-rgb-mask-v1,24
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_04,3,yes,0.9999,recommended,推荐,0.55,0.55,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_10,4,no,0.9999,recommended,推荐,0.04,0.68,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_11,5,no,0.9996,recommended,推荐,0.78,0.52,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_07,6,no,0.0057,rejected,不推荐,0.6,0.3,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,opa_position,opa_position,7,no,0.0,rejected,不推荐,0.045312,0.204167,0.057813,0.141667,simopa-rgb-mask-v1,199
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_02,8,no,0.0,rejected,不推荐,0.42,0.3,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_05,9,no,0.0,rejected,不推荐,0.52,0.46,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_06,10,no,0.0,rejected,不推荐,0.25,0.3,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.72,0.12,0.059039,0.1423,simopa-rgb-mask-v1,24
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_072,test,0,416834,317687,fire hydrant,fire hydrant,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.059039,0.1423,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_11,1,yes,1.0,recommended,推荐,0.78,0.52,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_07,2,yes,0.9937,recommended,推荐,0.6,0.3,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_02,3,yes,0.9922,recommended,推荐,0.42,0.3,0.1635,0.05,simopa-rgb-mask-v1,24
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_01,4,no,0.9921,recommended,推荐,0.38,0.58,0.1635,0.05,simopa-rgb-mask-v1,24
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_05,5,no,0.763,recommended,推荐,0.52,0.46,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_04,6,no,0.528,acceptable,可接受,0.55,0.55,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_03,7,no,0.0002,rejected,不推荐,0.15,0.55,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,opa_position,opa_position,8,no,0.0,rejected,不推荐,0.198437,0.329167,0.1625,0.0375,simopa-rgb-mask-v1,200
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_06,9,no,0.0,rejected,不推荐,0.25,0.3,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.72,0.12,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_10,12,no,0.0,rejected,不推荐,0.04,0.68,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_073,test,0,702138,78478,spoon,spoon,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.1635,0.05,simopa-rgb-mask-v1,23
opa_test_074,test,0,355769,107745,car,car,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.75625,0.49375,0.13125,0.091667,simopa-rgb-mask-v1,213
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.58,0.1322,0.092063,simopa-rgb-mask-v1,26
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.3,0.1322,0.092063,simopa-rgb-mask-v1,24
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.55,0.1322,0.092063,simopa-rgb-mask-v1,23
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.55,0.1322,0.092063,simopa-rgb-mask-v1,24
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.46,0.1322,0.092063,simopa-rgb-mask-v1,24
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.3,0.1322,0.092063,simopa-rgb-mask-v1,23
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.6,0.3,0.1322,0.092063,simopa-rgb-mask-v1,23
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.72,0.12,0.1322,0.092063,simopa-rgb-mask-v1,24
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.1322,0.092063,simopa-rgb-mask-v1,23
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.68,0.1322,0.092063,simopa-rgb-mask-v1,23
